transaction_id,user_id,transaction_date,transaction_month,day_of_week,is_weekend,transaction_type,amount_xaf,fee_xaf,status,provider,month_num,year,quarter
TX_002193,USER_043,2024-10-15,2024-10-01,Tuesday,0,Deposit Cash,96800.0,1121.0,Success,Orange Money,10,2024,4
TX_002194,USER_043,2024-06-18,2024-06-01,Tuesday,0,Deposit Cash,43300.0,575.0,Success,Orange Money,6,2024,2
TX_002195,USER_043,2025-01-08,2025-01-01,Wednesday,0,Withdraw Cash,53700.0,920.0,Success,Orange Money,1,2025,1
TX_002196,USER_043,2024-07-25,2024-07-01,Thursday,0,Receive Money,57400.0,976.0,Success,Orange Money,7,2024,3
TX_002197,USER_043,2025-02-19,2025-02-01,Wednesday,0,Send Money,700.0,8.0,Success,Orange Money,2,2025,1
TX_002198,USER_043,2024-11-07,2024-11-01,Thursday,0,Buy Airtime,1000.0,18.0,Success,Orange Money,11,2024,4
TX_002199,USER_043,2024-06-11,2024-06-01,Tuesday,0,Receive Money,38700.0,483.0,Success,Orange Money,6,2024,2
TX_002200,USER_043,2024-05-02,2024-05-01,Thursday,0,Receive Money,14000.0,221.0,Success,Orange Money,5,2024,2
TX_002201,USER_043,2024-05-09,2024-05-01,Thursday,0,Pay Bill,21700.0,348.0,Success,Orange Money,5,2024,2
TX_002202,USER_043,2024-04-07,2024-04-01,Sunday,1,Save/Investment,41100.0,332.0,Success,Orange Money,4,2024,2
TX_002203,USER_043,2024-10-18,2024-10-01,Friday,0,Send Money,11500.0,187.0,Success,Orange Money,10,2024,4
TX_002204,USER_043,2024-05-28,2024-05-01,Tuesday,0,Withdraw Cash,74900.0,1054.0,Success,Orange Money,5,2024,2
TX_002205,USER_043,2024-10-14,2024-10-01,Monday,0,Send Money,25300.0,369.0,Success,Orange Money,10,2024,4
TX_002206,USER_043,2024-04-14,2024-04-01,Sunday,1,Send Money,68200.0,1041.0,Success,Orange Money,4,2024,2
TX_002207,USER_043,2025-02-13,2025-02-01,Thursday,0,Withdraw Cash,79500.0,763.0,Success,Orange Money,2,2025,1
TX_002208,USER_043,2024-08-11,2024-08-01,Sunday,1,Merchant Payment,17400.0,115.0,Success,Orange Money,8,2024,3
TX_002209,USER_043,2025-02-05,2025-02-01,Wednesday,0,Withdraw Cash,22900.0,207.0,Success,Orange Money,2,2025,1
TX_002210,USER_043,2024-08-25,2024-08-01,Sunday,1,Save/Investment,10300.0,140.0,Failed,Orange Money,8,2024,3
TX_002211,USER_043,2025-02-27,2025-02-01,Thursday,0,Send Money,77700.0,1493.0,Success,Orange Money,2,2025,1
TX_002212,USER_043,2024-04-03,2024-04-01,Wednesday,0,Receive Money,50900.0,835.0,Pending,Orange Money,4,2024,2
TX_002213,USER_043,2024-12-07,2024-12-01,Saturday,1,Send Money,39800.0,619.0,Success,Orange Money,12,2024,4
TX_002214,USER_043,2024-12-03,2024-12-01,Tuesday,0,Pay Bill,24000.0,287.0,Success,Orange Money,12,2024,4
TX_002215,USER_043,2024-07-27,2024-07-01,Saturday,1,Save/Investment,20300.0,289.0,Success,Orange Money,7,2024,3
TX_002216,USER_043,2024-08-01,2024-08-01,Thursday,0,Receive Money,39000.0,1064.0,Success,Orange Money,8,2024,3
TX_002217,USER_043,2024-05-20,2024-05-01,Monday,0,Withdraw Cash,9800.0,80.0,Success,Orange Money,5,2024,2
TX_002218,USER_043,2025-02-28,2025-02-01,Friday,0,Send Money,20600.0,263.0,Success,Orange Money,2,2025,1
TX_002219,USER_043,2025-02-27,2025-02-01,Thursday,0,Receive Money,41400.0,563.0,Failed,Orange Money,2,2025,1
TX_002220,USER_043,2025-02-22,2025-02-01,Saturday,1,Buy Airtime,2100.0,40.0,Success,Orange Money,2,2025,1
TX_002221,USER_043,2025-01-21,2025-01-01,Tuesday,0,Receive Money,10900.0,165.0,Success,Orange Money,1,2025,1
TX_002222,USER_043,2024-05-29,2024-05-01,Wednesday,0,Withdraw Cash,74100.0,1065.0,Pending,Orange Money,5,2024,2
TX_002223,USER_043,2024-09-02,2024-09-01,Monday,0,Buy Airtime,700.0,12.0,Success,Orange Money,9,2024,3
TX_002224,USER_043,2024-11-16,2024-11-01,Saturday,1,Withdraw Cash,95800.0,1480.0,Success,Orange Money,11,2024,4
TX_002225,USER_043,2024-06-23,2024-06-01,Sunday,1,Pay Bill,11600.0,119.0,Success,Orange Money,6,2024,2
TX_002226,USER_043,2024-05-02,2024-05-01,Thursday,0,Withdraw Cash,68200.0,544.0,Success,Orange Money,5,2024,2
TX_002227,USER_043,2024-06-11,2024-06-01,Tuesday,0,Deposit Cash,48100.0,628.0,Success,Orange Money,6,2024,2
TX_002228,USER_043,2024-05-11,2024-05-01,Saturday,1,Buy Airtime,2100.0,39.0,Success,Orange Money,5,2024,2
TX_002229,USER_043,2024-06-30,2024-06-01,Sunday,1,Save/Investment,6400.0,33.0,Success,Orange Money,6,2024,2
TX_002230,USER_043,2024-11-08,2024-11-01,Friday,0,Receive Money,58500.0,1004.0,Success,Orange Money,11,2024,4
TX_002231,USER_043,2024-03-14,2024-03-01,Thursday,0,Save/Investment,15100.0,236.0,Success,Orange Money,3,2024,1
TX_002232,USER_043,2024-09-01,2024-09-01,Sunday,1,Pay Bill,25600.0,269.0,Success,Orange Money,9,2024,3
TX_002233,USER_043,2024-12-09,2024-12-01,Monday,0,Pay Bill,19700.0,386.0,Success,Orange Money,12,2024,4
TX_002234,USER_043,2024-12-19,2024-12-01,Thursday,0,Buy Airtime,4300.0,53.0,Success,Orange Money,12,2024,4
TX_002235,USER_043,2024-09-05,2024-09-01,Thursday,0,Buy Airtime,1700.0,12.0,Success,Orange Money,9,2024,3
TX_002236,USER_043,2024-10-26,2024-10-01,Saturday,1,Buy Airtime,4700.0,80.0,Success,Orange Money,10,2024,4
TX_002237,USER_043,2024-12-08,2024-12-01,Sunday,1,Send Money,34500.0,275.0,Success,Orange Money,12,2024,4
TX_002238,USER_043,2024-05-06,2024-05-01,Monday,0,Send Money,23200.0,296.0,Success,Orange Money,5,2024,2
TX_002239,USER_043,2025-01-08,2025-01-01,Wednesday,0,Receive Money,48100.0,305.0,Success,Orange Money,1,2025,1
TX_002240,USER_043,2024-04-14,2024-04-01,Sunday,1,Receive Money,57800.0,770.0,Success,Orange Money,4,2024,2
TX_002241,USER_043,2024-04-03,2024-04-01,Wednesday,0,Buy Airtime,1900.0,36.0,Success,Orange Money,4,2024,2
TX_002242,USER_043,2024-08-06,2024-08-01,Tuesday,0,Withdraw Cash,89200.0,1522.0,Success,Orange Money,8,2024,3
TX_002243,USER_043,2024-09-20,2024-09-01,Friday,0,Receive Money,57500.0,360.0,Success,Orange Money,9,2024,3
TX_002244,USER_043,2024-11-01,2024-11-01,Friday,0,Withdraw Cash,73200.0,476.0,Success,Orange Money,11,2024,4
TX_002245,USER_043,2024-11-25,2024-11-01,Monday,0,Withdraw Cash,83300.0,468.0,Success,Orange Money,11,2024,4
TX_002246,USER_043,2024-09-27,2024-09-01,Friday,0,Receive Money,12300.0,165.0,Success,Orange Money,9,2024,3
TX_002247,USER_043,2024-09-26,2024-09-01,Thursday,0,Receive Money,67700.0,339.0,Success,Orange Money,9,2024,3
TX_002248,USER_043,2024-12-20,2024-12-01,Friday,0,Send Money,26600.0,495.0,Success,Orange Money,12,2024,4
TX_002249,USER_043,2024-04-07,2024-04-01,Sunday,1,Buy Airtime,2300.0,44.0,Success,Orange Money,4,2024,2
TX_002250,USER_043,2024-05-04,2024-05-01,Saturday,1,Receive Money,2800.0,32.0,Success,Orange Money,5,2024,2
TX_002251,USER_044,2024-08-10,2024-08-01,Saturday,1,Deposit Cash,109600.0,1558.0,Success,MTN Mobile Money,8,2024,3
TX_002252,USER_044,2025-01-23,2025-01-01,Thursday,0,Send Money,64600.0,1292.0,Success,MTN Mobile Money,1,2025,1
TX_002253,USER_044,2024-04-07,2024-04-01,Sunday,1,Merchant Payment,74200.0,486.0,Success,MTN Mobile Money,4,2024,2
TX_002254,USER_044,2024-10-17,2024-10-01,Thursday,0,Send Money,44300.0,294.0,Success,MTN Mobile Money,10,2024,4
TX_002255,USER_044,2024-10-25,2024-10-01,Friday,0,Withdraw Cash,116900.0,2559.0,Failed,MTN Mobile Money,10,2024,4
TX_002256,USER_044,2025-02-12,2025-02-01,Wednesday,0,Send Money,2600.0,39.0,Success,MTN Mobile Money,2,2025,1
TX_002257,USER_044,2024-11-20,2024-11-01,Wednesday,0,Receive Money,48200.0,436.0,Success,MTN Mobile Money,11,2024,4
TX_002258,USER_044,2024-08-24,2024-08-01,Saturday,1,Pay Bill,28500.0,430.0,Success,MTN Mobile Money,8,2024,3
TX_002259,USER_044,2024-05-05,2024-05-01,Sunday,1,Receive Money,24700.0,253.0,Success,MTN Mobile Money,5,2024,2
TX_002260,USER_044,2024-12-08,2024-12-01,Sunday,1,Withdraw Cash,116900.0,1026.0,Success,MTN Mobile Money,12,2024,4
TX_002261,USER_044,2025-01-22,2025-01-01,Wednesday,0,Buy Airtime,4500.0,60.0,Success,MTN Mobile Money,1,2025,1
TX_002262,USER_044,2024-12-26,2024-12-01,Thursday,0,Buy Airtime,6500.0,43.0,Success,MTN Mobile Money,12,2024,4
TX_002263,USER_044,2024-06-02,2024-06-01,Sunday,1,Send Money,10400.0,204.0,Failed,MTN Mobile Money,6,2024,2
TX_002264,USER_044,2024-05-06,2024-05-01,Monday,0,Send Money,64300.0,501.0,Success,MTN Mobile Money,5,2024,2
TX_002265,USER_044,2024-10-08,2024-10-01,Tuesday,0,Deposit Cash,116900.0,2485.0,Success,MTN Mobile Money,10,2024,4
TX_002266,USER_044,2024-11-13,2024-11-01,Wednesday,0,Buy Airtime,2900.0,54.0,Success,MTN Mobile Money,11,2024,4
TX_002267,USER_044,2024-03-29,2024-03-01,Friday,0,Buy Airtime,3000.0,28.0,Success,MTN Mobile Money,3,2024,1
TX_002268,USER_044,2024-05-03,2024-05-01,Friday,0,Deposit Cash,82100.0,811.0,Success,MTN Mobile Money,5,2024,2
TX_002269,USER_044,2024-11-21,2024-11-01,Thursday,0,Deposit Cash,24000.0,429.0,Success,MTN Mobile Money,11,2024,4
TX_002270,USER_044,2024-05-18,2024-05-01,Saturday,1,Merchant Payment,36000.0,297.0,Success,MTN Mobile Money,5,2024,2
TX_002271,USER_044,2024-08-03,2024-08-01,Saturday,1,Receive Money,26100.0,368.0,Success,MTN Mobile Money,8,2024,3
TX_002272,USER_044,2024-05-24,2024-05-01,Friday,0,Deposit Cash,7500.0,110.0,Success,MTN Mobile Money,5,2024,2
TX_002273,USER_044,2024-05-22,2024-05-01,Wednesday,0,Withdraw Cash,116900.0,2545.0,Failed,MTN Mobile Money,5,2024,2
TX_002274,USER_044,2024-08-13,2024-08-01,Tuesday,0,Receive Money,72900.0,380.0,Success,MTN Mobile Money,8,2024,3
TX_002275,USER_044,2025-02-27,2025-02-01,Thursday,0,Receive Money,15300.0,136.0,Success,MTN Mobile Money,2,2025,1
TX_002276,USER_044,2024-06-24,2024-06-01,Monday,0,Send Money,116900.0,671.0,Success,MTN Mobile Money,6,2024,2
TX_002277,USER_044,2024-08-25,2024-08-01,Sunday,1,Send Money,116900.0,2417.0,Success,MTN Mobile Money,8,2024,3
TX_002278,USER_044,2024-11-21,2024-11-01,Thursday,0,Withdraw Cash,2800.0,55.0,Success,MTN Mobile Money,11,2024,4
TX_002279,USER_044,2024-07-24,2024-07-01,Wednesday,0,Merchant Payment,59500.0,605.0,Success,MTN Mobile Money,7,2024,3
TX_002280,USER_044,2024-04-10,2024-04-01,Wednesday,0,Receive Money,81400.0,529.0,Failed,MTN Mobile Money,4,2024,2
TX_002281,USER_044,2024-07-07,2024-07-01,Sunday,1,Send Money,33100.0,443.0,Success,MTN Mobile Money,7,2024,3
TX_002282,USER_044,2024-06-09,2024-06-01,Sunday,1,Buy Airtime,2200.0,11.0,Success,MTN Mobile Money,6,2024,2
TX_002283,USER_044,2025-01-20,2025-01-01,Monday,0,Save/Investment,73100.0,870.0,Success,MTN Mobile Money,1,2025,1
TX_002284,USER_044,2024-12-08,2024-12-01,Sunday,1,Receive Money,27100.0,355.0,Success,MTN Mobile Money,12,2024,4
TX_002285,USER_044,2024-07-19,2024-07-01,Friday,0,Withdraw Cash,95700.0,933.0,Success,MTN Mobile Money,7,2024,3
TX_002286,USER_044,2024-05-04,2024-05-01,Saturday,1,Send Money,84400.0,713.0,Success,MTN Mobile Money,5,2024,2
TX_002287,USER_044,2025-01-15,2025-01-01,Wednesday,0,Buy Airtime,6200.0,101.0,Success,MTN Mobile Money,1,2025,1
TX_002288,USER_044,2024-08-03,2024-08-01,Saturday,1,Merchant Payment,84300.0,1442.0,Success,MTN Mobile Money,8,2024,3
TX_002289,USER_044,2025-01-09,2025-01-01,Thursday,0,Receive Money,116900.0,1290.0,Success,MTN Mobile Money,1,2025,1
TX_002290,USER_044,2024-11-29,2024-11-01,Friday,0,Pay Bill,4800.0,94.0,Success,MTN Mobile Money,11,2024,4
TX_002291,USER_044,2024-04-17,2024-04-01,Wednesday,0,Buy Airtime,6000.0,75.0,Success,MTN Mobile Money,4,2024,2
TX_002292,USER_044,2024-11-13,2024-11-01,Wednesday,0,Buy Airtime,6500.0,73.0,Success,MTN Mobile Money,11,2024,4
TX_002293,USER_044,2025-01-23,2025-01-01,Thursday,0,Receive Money,32600.0,242.0,Success,MTN Mobile Money,1,2025,1
TX_002294,USER_044,2024-05-26,2024-05-01,Sunday,1,Deposit Cash,116900.0,1604.0,Success,MTN Mobile Money,5,2024,2
TX_002295,USER_044,2024-12-29,2024-12-01,Sunday,1,Withdraw Cash,44800.0,337.0,Pending,MTN Mobile Money,12,2024,4
TX_002296,USER_044,2024-12-23,2024-12-01,Monday,0,Buy Airtime,8800.0,89.0,Success,MTN Mobile Money,12,2024,4
TX_002297,USER_044,2024-05-18,2024-05-01,Saturday,1,Receive Money,38300.0,486.0,Success,MTN Mobile Money,5,2024,2
TX_002298,USER_044,2024-05-27,2024-05-01,Monday,0,Send Money,38500.0,213.0,Success,MTN Mobile Money,5,2024,2
TX_002299,USER_044,2025-02-01,2025-02-01,Saturday,1,Pay Bill,6700.0,51.0,Success,MTN Mobile Money,2,2025,1
TX_002300,USER_044,2025-01-14,2025-01-01,Tuesday,0,Buy Airtime,1000.0,16.0,Success,MTN Mobile Money,1,2025,1
TX_002301,USER_044,2025-01-04,2025-01-01,Saturday,1,Receive Money,116900.0,2026.0,Success,MTN Mobile Money,1,2025,1
TX_002302,USER_044,2024-08-20,2024-08-01,Tuesday,0,Deposit Cash,89700.0,1588.0,Success,MTN Mobile Money,8,2024,3
TX_002303,USER_044,2024-12-14,2024-12-01,Saturday,1,Withdraw Cash,116900.0,1517.0,Success,MTN Mobile Money,12,2024,4
TX_002304,USER_044,2024-03-22,2024-03-01,Friday,0,Pay Bill,3900.0,20.0,Success,MTN Mobile Money,3,2024,1
TX_002305,USER_044,2024-03-15,2024-03-01,Friday,0,Buy Airtime,5200.0,69.0,Success,MTN Mobile Money,3,2024,1
TX_002306,USER_044,2024-04-11,2024-04-01,Thursday,0,Pay Bill,50100.0,549.0,Success,MTN Mobile Money,4,2024,2
TX_002307,USER_044,2024-03-24,2024-03-01,Sunday,1,Withdraw Cash,116900.0,1810.0,Success,MTN Mobile Money,3,2024,1
TX_002308,USER_044,2025-01-23,2025-01-01,Thursday,0,Receive Money,116900.0,1102.0,Success,MTN Mobile Money,1,2025,1
TX_002309,USER_044,2024-12-21,2024-12-01,Saturday,1,Send Money,114700.0,1291.0,Success,MTN Mobile Money,12,2024,4
TX_002310,USER_044,2024-07-14,2024-07-01,Sunday,1,Receive Money,116900.0,2274.0,Success,MTN Mobile Money,7,2024,3
TX_002311,USER_044,2025-01-28,2025-01-01,Tuesday,0,Buy Airtime,4400.0,48.0,Success,MTN Mobile Money,1,2025,1
TX_002312,USER_044,2024-06-16,2024-06-01,Sunday,1,Send Money,60800.0,618.0,Success,MTN Mobile Money,6,2024,2
TX_002313,USER_044,2024-12-18,2024-12-01,Wednesday,0,Pay Bill,28900.0,205.0,Success,MTN Mobile Money,12,2024,4
TX_002314,USER_044,2024-09-30,2024-09-01,Monday,0,Receive Money,39000.0,163.0,Success,MTN Mobile Money,9,2024,3
TX_002315,USER_044,2025-01-11,2025-01-01,Saturday,1,Pay Bill,34500.0,549.0,Success,MTN Mobile Money,1,2025,1
TX_002316,USER_044,2025-01-22,2025-01-01,Wednesday,0,Pay Bill,22000.0,234.0,Success,MTN Mobile Money,1,2025,1
TX_002317,USER_044,2024-03-16,2024-03-01,Saturday,1,Pay Bill,46100.0,835.0,Success,MTN Mobile Money,3,2024,1
TX_002318,USER_044,2024-11-10,2024-11-01,Sunday,1,Send Money,91100.0,867.0,Success,MTN Mobile Money,11,2024,4
TX_002319,USER_044,2025-01-16,2025-01-01,Thursday,0,Merchant Payment,20700.0,392.0,Success,MTN Mobile Money,1,2025,1
TX_002320,USER_044,2024-12-05,2024-12-01,Thursday,0,Withdraw Cash,37700.0,321.0,Success,MTN Mobile Money,12,2024,4
TX_002321,USER_044,2024-07-27,2024-07-01,Saturday,1,Send Money,44600.0,438.0,Success,MTN Mobile Money,7,2024,3
TX_002322,USER_044,2025-01-23,2025-01-01,Thursday,0,Receive Money,113700.0,854.0,Success,MTN Mobile Money,1,2025,1
TX_002323,USER_044,2024-08-02,2024-08-01,Friday,0,Buy Airtime,8800.0,88.0,Success,MTN Mobile Money,8,2024,3
TX_002324,USER_044,2024-11-03,2024-11-01,Sunday,1,Buy Airtime,8200.0,137.0,Success,MTN Mobile Money,11,2024,4
TX_002325,USER_044,2024-07-04,2024-07-01,Thursday,0,Receive Money,78400.0,499.0,Success,MTN Mobile Money,7,2024,3
TX_002326,USER_044,2025-02-14,2025-02-01,Friday,0,Withdraw Cash,116900.0,1548.0,Success,MTN Mobile Money,2,2025,1
TX_002327,USER_044,2024-09-24,2024-09-01,Tuesday,0,Buy Airtime,6400.0,108.0,Success,MTN Mobile Money,9,2024,3
TX_002328,USER_044,2024-07-31,2024-07-01,Wednesday,0,Receive Money,74300.0,740.0,Success,MTN Mobile Money,7,2024,3
TX_002329,USER_044,2024-10-19,2024-10-01,Saturday,1,Pay Bill,43500.0,596.0,Success,MTN Mobile Money,10,2024,4
TX_002330,USER_044,2024-04-07,2024-04-01,Sunday,1,Receive Money,116900.0,1093.0,Success,MTN Mobile Money,4,2024,2
TX_002331,USER_044,2025-02-16,2025-02-01,Sunday,1,Receive Money,68900.0,673.0,Success,MTN Mobile Money,2,2025,1
TX_002332,USER_044,2024-03-31,2024-03-01,Sunday,1,Save/Investment,15200.0,256.0,Pending,MTN Mobile Money,3,2024,1
TX_002333,USER_044,2024-05-20,2024-05-01,Monday,0,Send Money,100900.0,887.0,Success,MTN Mobile Money,5,2024,2
TX_002334,USER_044,2024-10-12,2024-10-01,Saturday,1,Pay Bill,50600.0,262.0,Success,MTN Mobile Money,10,2024,4
TX_002335,USER_044,2024-09-29,2024-09-01,Sunday,1,Pay Bill,47400.0,297.0,Success,MTN Mobile Money,9,2024,3
TX_002336,USER_044,2024-11-03,2024-11-01,Sunday,1,Withdraw Cash,116900.0,2315.0,Success,MTN Mobile Money,11,2024,4
TX_002337,USER_044,2024-10-24,2024-10-01,Thursday,0,Send Money,68300.0,749.0,Success,MTN Mobile Money,10,2024,4
TX_002338,USER_044,2024-06-13,2024-06-01,Thursday,0,Pay Bill,21900.0,252.0,Pending,MTN Mobile Money,6,2024,2
TX_002339,USER_044,2024-08-22,2024-08-01,Thursday,0,Send Money,116900.0,1622.0,Success,MTN Mobile Money,8,2024,3
TX_002340,USER_044,2025-01-05,2025-01-01,Sunday,1,Deposit Cash,66000.0,756.0,Success,MTN Mobile Money,1,2025,1
TX_002341,USER_044,2024-05-13,2024-05-01,Monday,0,Receive Money,116900.0,2324.0,Success,MTN Mobile Money,5,2024,2
TX_002342,USER_045,2024-08-08,2024-08-01,Thursday,0,Send Money,89500.0,640.0,Success,MTN Mobile Money,8,2024,3
TX_002343,USER_045,2024-08-11,2024-08-01,Sunday,1,Send Money,46200.0,700.0,Success,MTN Mobile Money,8,2024,3
TX_002344,USER_045,2024-08-24,2024-08-01,Saturday,1,Save/Investment,78800.0,818.0,Success,MTN Mobile Money,8,2024,3
TX_002345,USER_045,2024-09-21,2024-09-01,Saturday,1,Deposit Cash,116900.0,2842.0,Success,MTN Mobile Money,9,2024,3
TX_002346,USER_045,2024-05-06,2024-05-01,Monday,0,Save/Investment,23900.0,379.0,Success,MTN Mobile Money,5,2024,2
TX_002347,USER_045,2024-09-06,2024-09-01,Friday,0,Receive Money,116900.0,1262.0,Pending,MTN Mobile Money,9,2024,3
TX_002348,USER_045,2024-11-19,2024-11-01,Tuesday,0,Receive Money,116900.0,797.0,Success,MTN Mobile Money,11,2024,4
TX_002349,USER_045,2024-12-13,2024-12-01,Friday,0,Buy Airtime,4400.0,37.0,Success,MTN Mobile Money,12,2024,4
TX_002350,USER_045,2024-04-24,2024-04-01,Wednesday,0,Send Money,80000.0,704.0,Failed,MTN Mobile Money,4,2024,2
TX_002351,USER_045,2024-08-11,2024-08-01,Sunday,1,Send Money,29500.0,255.0,Success,MTN Mobile Money,8,2024,3
TX_002352,USER_045,2024-07-02,2024-07-01,Tuesday,0,Receive Money,71200.0,1288.0,Success,MTN Mobile Money,7,2024,3
TX_002353,USER_045,2024-10-25,2024-10-01,Friday,0,Buy Airtime,1000.0,15.0,Success,MTN Mobile Money,10,2024,4
TX_002354,USER_045,2024-05-02,2024-05-01,Thursday,0,Withdraw Cash,46400.0,522.0,Success,MTN Mobile Money,5,2024,2
TX_002355,USER_045,2024-07-15,2024-07-01,Monday,0,Deposit Cash,24400.0,329.0,Success,MTN Mobile Money,7,2024,3
TX_002356,USER_045,2024-10-17,2024-10-01,Thursday,0,Withdraw Cash,116900.0,1879.0,Success,MTN Mobile Money,10,2024,4
TX_002357,USER_045,2024-07-05,2024-07-01,Friday,0,Merchant Payment,47100.0,580.0,Success,MTN Mobile Money,7,2024,3
TX_002358,USER_045,2024-05-12,2024-05-01,Sunday,1,Withdraw Cash,20800.0,360.0,Success,MTN Mobile Money,5,2024,2
TX_002359,USER_045,2024-04-19,2024-04-01,Friday,0,Send Money,113400.0,1208.0,Success,MTN Mobile Money,4,2024,2
TX_002360,USER_045,2024-03-26,2024-03-01,Tuesday,0,Buy Airtime,7900.0,145.0,Failed,MTN Mobile Money,3,2024,1
TX_002361,USER_045,2024-07-27,2024-07-01,Saturday,1,Deposit Cash,2200.0,24.0,Success,MTN Mobile Money,7,2024,3
TX_002362,USER_045,2024-09-13,2024-09-01,Friday,0,Receive Money,87000.0,1226.0,Success,MTN Mobile Money,9,2024,3
TX_002363,USER_045,2025-01-10,2025-01-01,Friday,0,Merchant Payment,45500.0,545.0,Pending,MTN Mobile Money,1,2025,1
TX_002364,USER_045,2024-10-01,2024-10-01,Tuesday,0,Pay Bill,11100.0,141.0,Success,MTN Mobile Money,10,2024,4
TX_002365,USER_045,2024-07-06,2024-07-01,Saturday,1,Withdraw Cash,116900.0,2223.0,Success,MTN Mobile Money,7,2024,3
TX_002366,USER_045,2024-05-21,2024-05-01,Tuesday,0,Deposit Cash,116900.0,1274.0,Success,MTN Mobile Money,5,2024,2
TX_002367,USER_045,2024-08-15,2024-08-01,Thursday,0,Save/Investment,78300.0,1441.0,Success,MTN Mobile Money,8,2024,3
TX_002368,USER_045,2024-12-21,2024-12-01,Saturday,1,Buy Airtime,5900.0,78.0,Success,MTN Mobile Money,12,2024,4
TX_002369,USER_045,2024-08-08,2024-08-01,Thursday,0,Withdraw Cash,91900.0,1352.0,Success,MTN Mobile Money,8,2024,3
TX_002370,USER_045,2024-06-06,2024-06-01,Thursday,0,Pay Bill,10800.0,99.0,Success,MTN Mobile Money,6,2024,2
TX_002371,USER_045,2024-05-21,2024-05-01,Tuesday,0,Send Money,116900.0,1022.0,Success,MTN Mobile Money,5,2024,2
TX_002372,USER_045,2024-11-11,2024-11-01,Monday,0,Buy Airtime,5600.0,41.0,Success,MTN Mobile Money,11,2024,4
TX_002373,USER_045,2024-11-19,2024-11-01,Tuesday,0,Withdraw Cash,44100.0,411.0,Failed,MTN Mobile Money,11,2024,4
TX_002374,USER_045,2024-10-26,2024-10-01,Saturday,1,Deposit Cash,116900.0,786.0,Success,MTN Mobile Money,10,2024,4
TX_002375,USER_045,2024-11-11,2024-11-01,Monday,0,Buy Airtime,1800.0,21.0,Success,MTN Mobile Money,11,2024,4
TX_002376,USER_045,2024-08-05,2024-08-01,Monday,0,Receive Money,112700.0,1984.0,Success,MTN Mobile Money,8,2024,3
TX_002377,USER_045,2024-11-10,2024-11-01,Sunday,1,Deposit Cash,20300.0,357.0,Success,MTN Mobile Money,11,2024,4
TX_002378,USER_045,2024-03-12,2024-03-01,Tuesday,0,Send Money,92700.0,1120.0,Success,MTN Mobile Money,3,2024,1
TX_002379,USER_046,2024-04-16,2024-04-01,Tuesday,0,Receive Money,70000.0,876.0,Success,Orange Money,4,2024,2
TX_002380,USER_046,2024-09-18,2024-09-01,Wednesday,0,Receive Money,116900.0,2738.0,Success,Orange Money,9,2024,3
TX_002381,USER_046,2024-11-14,2024-11-01,Thursday,0,Save/Investment,41100.0,647.0,Success,Orange Money,11,2024,4
TX_002382,USER_046,2024-10-21,2024-10-01,Monday,0,Withdraw Cash,116900.0,2875.0,Success,Orange Money,10,2024,4
TX_002383,USER_046,2024-07-02,2024-07-01,Tuesday,0,Save/Investment,116900.0,2327.0,Success,Orange Money,7,2024,3
TX_002384,USER_046,2024-06-19,2024-06-01,Wednesday,0,Pay Bill,24900.0,263.0,Success,Orange Money,6,2024,2
TX_002385,USER_046,2024-12-24,2024-12-01,Tuesday,0,Buy Airtime,7700.0,99.0,Pending,Orange Money,12,2024,4
TX_002386,USER_046,2024-08-28,2024-08-01,Wednesday,0,Merchant Payment,24800.0,261.0,Success,Orange Money,8,2024,3
TX_002387,USER_046,2024-03-25,2024-03-01,Monday,0,Receive Money,116900.0,2468.0,Success,Orange Money,3,2024,1
TX_002388,USER_046,2024-03-26,2024-03-01,Tuesday,0,Deposit Cash,116900.0,1693.0,Success,Orange Money,3,2024,1
TX_002389,USER_046,2024-07-23,2024-07-01,Tuesday,0,Pay Bill,28600.0,164.0,Success,Orange Money,7,2024,3
TX_002390,USER_046,2024-11-09,2024-11-01,Saturday,1,Receive Money,61500.0,948.0,Success,Orange Money,11,2024,4
TX_002391,USER_046,2024-12-31,2024-12-01,Tuesday,0,Receive Money,13300.0,236.0,Success,Orange Money,12,2024,4
TX_002392,USER_046,2025-01-29,2025-01-01,Wednesday,0,Merchant Payment,94400.0,928.0,Success,Orange Money,1,2025,1
TX_002393,USER_046,2025-02-08,2025-02-01,Saturday,1,Send Money,57700.0,408.0,Success,Orange Money,2,2025,1
TX_002394,USER_046,2024-10-27,2024-10-01,Sunday,1,Send Money,116900.0,1767.0,Success,Orange Money,10,2024,4
TX_002395,USER_046,2024-07-25,2024-07-01,Thursday,0,Send Money,10400.0,56.0,Success,Orange Money,7,2024,3
TX_002396,USER_046,2024-11-30,2024-11-01,Saturday,1,Receive Money,116900.0,2197.0,Success,Orange Money,11,2024,4
TX_002397,USER_046,2024-03-05,2024-03-01,Tuesday,0,Pay Bill,65000.0,592.0,Success,Orange Money,3,2024,1
TX_002398,USER_046,2024-04-25,2024-04-01,Thursday,0,Buy Airtime,5100.0,59.0,Success,Orange Money,4,2024,2
TX_002399,USER_046,2024-10-07,2024-10-01,Monday,0,Pay Bill,57000.0,750.0,Success,Orange Money,10,2024,4
TX_002400,USER_046,2024-05-08,2024-05-01,Wednesday,0,Withdraw Cash,116900.0,2455.0,Success,Orange Money,5,2024,2
